Order_ID,Customer_ID,Order_Date,Ship_Date,Ship_Mode,Segment,Region,Category,Sub_Category,Sales,Quantity,Discount,Profit,Order_Month,Order_Year,Ship_Days,Profit_Margin
ORD01067,C00319,2025-06-26 07:43:06,2025-06-27 07:43:06,First Class,Corporate,North,Office Supplies,Art,185.11,5,0.099,16.17,2025-06,2025,1.0,8.735346550699584
ORD02142,C00354,2025-06-26 08:41:51,2025-06-30 08:41:51,Standard Class,Corporate,South,Office Supplies,Appliances,177.25,5,0.143,1.48,2025-06,2025,4.0,0.8349788434414668
ORD02729,C00635,2025-06-26 15:56:45,2025-06-29 15:56:45,Standard Class,Consumer,North,Office Supplies,Binders,68.86,3,0.213,-2.96,2025-06,2025,3.0,-4.298576822538483
ORD02156,C00143,2025-06-26 17:25:06,2025-06-29 17:25:06,Standard Class,Home Office,North,Furniture,Chairs,1609.24,7,0.252,-168.13,2025-06,2025,3.0,-10.447789018418632
ORD00949,C00699,2025-06-26 19:52:42,2025-07-01 19:52:42,Standard Class,Consumer,North,Office Supplies,Art,87.91,4,0.215,-0.92,2025-06,2025,5.0,-1.0465248549653055
ORD01972,C00752,2025-06-26 21:03:03,2025-06-29 21:03:03,Second Class,Corporate,South,Furniture,Chairs,571.71,3,0.268,-103.42,2025-06,2025,3.0,-18.089590876493325
ORD02073,C00759,2025-06-27 01:54:06,2025-06-30 01:54:06,First Class,Home Office,North,Office Supplies,Appliances,140.09,4,0.106,9.03,2025-06,2025,3.0,6.445856235277321
ORD03241,C00795,2025-06-27 02:47:15,2025-06-30 02:47:15,First Class,Consumer,West,Furniture,Furnishings,920.89,7,0.116,0.21,2025-06,2025,3.0,0.022804026539543266
ORD02499,C00515,2025-06-27 16:13:58,2025-06-30 16:13:58,Second Class,Consumer,South,Technology,Phones,146.25,1,0.218,-4.83,2025-06,2025,3.0,-3.3025641025641024
ORD02387,C00719,2025-06-27 16:23:11,2025-07-01 16:23:11,Standard Class,Consumer,North,Technology,Phones,547.09,5,0.151,50.08,2025-06,2025,4.0,9.153886929024473
ORD03296,C00646,2025-06-27 20:15:05,2025-06-27 20:15:05,Same Day,Corporate,North,Furniture,Chairs,164.71,1,0.285,-24.81,2025-06,2025,0.0,-15.062837714771415
ORD00128,C00011,2025-06-27 23:41:45,2025-07-01 23:41:45,Standard Class,Corporate,West,Furniture,Bookcases,855.85,4,0.07,68.35,2025-06,2025,4.0,7.986212537243675
ORD03615,C00580,2025-06-27 23:58:16,2025-07-02 23:58:16,Standard Class,Corporate,West,Office Supplies,Art,120.8,8,0.198,-0.09,2025-06,2025,5.0,-0.07450331125827814
ORD02849,C00600,2025-06-28 05:38:53,2025-07-02 05:38:53,Second Class,Consumer,East,Furniture,Bookcases,173.87,1,0.109,-6.26,2025-06,2025,4.0,-3.600391096796457
ORD03831,C00463,2025-06-28 12:27:01,2025-07-03 12:27:01,Standard Class,Consumer,North,Technology,Laptops,638.26,5,0.129,34.28,2025-06,2025,5.0,5.370852003885564
ORD03774,C00855,2025-06-28 14:10:12,2025-07-01 14:10:12,Standard Class,Corporate,North,Furniture,Bookcases,714.37,5,0.311,-215.71,2025-06,2025,3.0,-30.195836891246834
ORD00044,C00244,2025-06-28 15:06:39,2025-07-01 15:06:39,Standard Class,Corporate,West,Furniture,Bookcases,972.18,5,0.123,54.93,2025-06,2025,3.0,5.650188236746282
ORD00620,C00815,2025-06-28 20:58:36,2025-06-28 20:58:36,Same Day,Consumer,North,Office Supplies,Appliances,80.97,2,0.048,11.22,2025-06,2025,0.0,13.856984068173398
ORD00182,C00925,2025-06-29 02:32:36,2025-07-03 02:32:36,Standard Class,Corporate,South,Office Supplies,Appliances,105.39,6,0.203,-1.6,2025-06,2025,4.0,-1.518170604421672
ORD02200,C00790,2025-06-29 02:45:14,2025-07-01 02:45:14,First Class,Corporate,West,Office Supplies,Art,305.62,4,0.097,38.14,2025-06,2025,2.0,12.479549767685361
ORD01550,C00655,2025-06-29 02:52:30,2025-07-02 02:52:30,First Class,Consumer,West,Office Supplies,Storage,147.14,3,0.099,4.93,2025-06,2025,3.0,3.350550496126138
ORD00164,C00615,2025-06-29 03:45:14,2025-07-04 03:45:14,Standard Class,Consumer,North,Office Supplies,Art,139.49,6,0.299,-2.73,2025-06,2025,5.0,-1.95712954333644
ORD00373,C00857,2025-06-29 08:45:39,2025-07-02 08:45:39,Standard Class,Corporate,South,Technology,Accessories,105.89,1,0.113,2.58,2025-06,2025,3.0,2.436490697894041
ORD03010,C00328,2025-06-29 08:46:04,2025-07-03 08:46:04,Standard Class,Corporate,North,Technology,Laptops,280.45,2,0.06,42.52,2025-06,2025,4.0,15.161347833838477
ORD02335,C00803,2025-06-29 09:22:56,2025-06-30 09:22:56,First Class,Consumer,West,Technology,Phones,1481.08,8,0.187,-28.41,2025-06,2025,1.0,-1.9181948307991465
ORD02934,C00416,2025-06-29 12:10:00,2025-07-03 12:10:00,Second Class,Consumer,East,Office Supplies,Art,420.86,6,0.285,-48.18,2025-06,2025,4.0,-11.447987454260323
ORD01963,C00934,2025-06-29 18:08:42,2025-07-03 18:08:42,Second Class,Corporate,East,Office Supplies,Appliances,320.35,5,0.212,-30.32,2025-06,2025,4.0,-9.464648041204931
ORD02546,C00415,2025-06-30 00:47:13,2025-07-04 00:47:13,Standard Class,Consumer,North,Office Supplies,Paper,496.0,7,0.092,26.41,2025-06,2025,4.0,5.324596774193548
ORD02485,C00846,2025-06-30 09:58:24,2025-07-05 09:58:24,Standard Class,Consumer,West,Furniture,Bookcases,300.06,3,0.169,-2.01,2025-06,2025,5.0,-0.669866026794641
ORD01433,C00213,2025-06-30 11:36:45,2025-07-03 11:36:45,Standard Class,Corporate,East,Technology,Phones,568.95,4,0.115,82.32,2025-06,2025,3.0,14.468758238861056
ORD01679,C00825,2025-06-30 15:20:24,2025-07-03 15:20:24,Standard Class,Corporate,East,Technology,Phones,1032.22,7,0.142,39.74,2025-06,2025,3.0,3.8499544670709733
ORD03544,C00519,2025-06-30 15:26:10,2025-07-03 15:26:10,Standard Class,Consumer,North,Furniture,Bookcases,282.34,4,0.196,-22.5,2025-06,2025,3.0,-7.969115251115677
ORD01239,C00225,2025-06-30 18:27:33,2025-07-03 18:27:33,Standard Class,Consumer,South,Office Supplies,Storage,296.62,6,0.233,13.94,2025-06,2025,3.0,4.6996156698806555
ORD03774,C00855,2025-06-30 21:31:52,2025-07-03 21:31:52,Standard Class,Consumer,North,Office Supplies,Appliances,401.34,6,0.215,-41.14,2025-06,2025,3.0,-10.250660288035084
ORD00144,C00784,2025-07-01 00:39:43,2025-07-05 00:39:43,Second Class,Consumer,East,Furniture,Tables,803.09,7,0.217,-42.36,2025-07,2025,4.0,-5.274626754162049
ORD00877,C00830,2025-07-01 01:54:34,2025-07-05 01:54:34,Second Class,Consumer,East,Office Supplies,Paper,316.03,7,0.043,59.77,2025-07,2025,4.0,18.912761446698102
ORD01840,C00142,2025-07-01 05:19:05,2025-07-05 05:19:05,Standard Class,Corporate,East,Technology,Accessories,238.53,2,0.209,-0.57,2025-07,2025,4.0,-0.23896365237077097
ORD00217,C00684,2025-07-01 06:50:41,2025-07-06 06:50:41,Standard Class,Corporate,North,Office Supplies,Art,300.35,6,0.004,60.48,2025-07,2025,5.0,20.136507408023967
ORD02905,C00520,2025-07-01 11:42:41,2025-07-01 11:42:41,Same Day,Corporate,East,Office Supplies,Storage,67.52,3,0.146,3.9,2025-07,2025,0.0,5.7760663507109005
ORD00226,C00450,2025-07-01 16:39:36,2025-07-04 16:39:36,Standard Class,Consumer,West,Technology,Laptops,768.64,6,0.058,106.88,2025-07,2025,3.0,13.905079100749376
ORD01932,C00880,2025-07-01 19:17:13,2025-07-04 19:17:13,First Class,Corporate,South,Technology,Accessories,918.21,8,0.061,96.34,2025-07,2025,3.0,10.492153211139064
ORD01139,C00539,2025-07-02 01:59:51,2025-07-06 01:59:51,Standard Class,Corporate,North,Office Supplies,Paper,163.91,4,0.059,23.36,2025-07,2025,4.0,14.251723506802513
ORD03138,C00371,2025-07-02 02:41:31,2025-07-07 02:41:31,Standard Class,Consumer,West,Office Supplies,Art,207.1,4,0.099,8.13,2025-07,2025,5.0,3.9256397875422504
ORD01648,C00071,2025-07-02 04:46:29,2025-07-07 04:46:29,Standard Class,Consumer,East,Office Supplies,Appliances,71.62,4,0.33,-12.44,2025-07,2025,5.0,-17.369449874336777
ORD00446,C00219,2025-07-02 09:49:58,2025-07-07 09:49:58,Standard Class,Corporate,East,Office Supplies,Storage,57.74,2,0.081,6.9,2025-07,2025,5.0,11.95012123311396
ORD02990,C00016,2025-07-02 10:23:29,2025-07-06 10:23:29,Standard Class,Corporate,East,Office Supplies,Storage,210.7,4,0.122,16.88,2025-07,2025,4.0,8.011390602752728
ORD03034,C00792,2025-07-02 10:29:13,2025-07-05 10:29:13,Standard Class,Corporate,East,Technology,Laptops,110.41,1,0.078,10.73,2025-07,2025,3.0,9.7183226157051
ORD01532,C00184,2025-07-02 14:07:08,2025-07-05 14:07:08,Standard Class,Consumer,South,Office Supplies,Paper,287.28,6,0.109,15.85,2025-07,2025,3.0,5.517265385686438
ORD01232,C00759,2025-07-02 17:08:07,2025-07-05 17:08:07,Standard Class,Home Office,East,Furniture,Furnishings,278.35,3,0.229,-53.67,2025-07,2025,3.0,-19.28148015088917
ORD03386,C00050,2025-07-02 19:11:52,2025-07-04 19:11:52,Second Class,Consumer,South,Office Supplies,Paper,77.83,3,0.147,1.34,2025-07,2025,2.0,1.7217011435179237
ORD01059,C00734,2025-07-02 22:23:24,2025-07-06 22:23:24,Second Class,Consumer,North,Office Supplies,Art,100.7,7,0.24,-4.6,2025-07,2025,4.0,-4.568023833167825
ORD03558,C00729,2025-07-02 22:23:37,2025-07-05 22:23:37,Second Class,Corporate,East,Technology,Phones,397.93,4,0.144,30.94,2025-07,2025,3.0,7.7752368507023855
ORD02488,C00854,2025-07-03 04:48:09,2025-07-04 04:48:09,Same Day,Consumer,North,Furniture,Furnishings,1387.37,8,0.256,-235.13,2025-07,2025,1.0,-16.947894217115838
ORD03773,C00786,2025-07-03 10:41:38,2025-07-08 10:41:38,Standard Class,Consumer,East,Technology,Accessories,1253.67,8,0.319,-101.58,2025-07,2025,5.0,-8.102610734882385
ORD03116,C00722,2025-07-03 17:54:56,2025-07-07 17:54:56,Standard Class,Corporate,East,Furniture,Bookcases,704.57,5,0.068,7.62,2025-07,2025,4.0,1.0815107086591822
ORD03458,C00356,2025-07-03 19:18:22,2025-07-06 19:18:22,Standard Class,Corporate,South,Furniture,Chairs,1054.61,8,0.177,-60.95,2025-07,2025,3.0,-5.779387640928875
ORD02934,C00866,2025-07-03 22:45:13,2025-07-06 22:45:13,Second Class,Home Office,West,Furniture,Bookcases,1836.5,8,0.147,-27.27,2025-07,2025,3.0,-1.4848897359106998
ORD02800,C00652,2025-07-04 01:23:59,2025-07-08 01:23:59,Standard Class,Consumer,South,Furniture,Bookcases,759.5,4,0.163,-94.25,2025-07,2025,4.0,-12.409479921000658
ORD01513,C00264,2025-07-04 06:03:44,2025-07-09 06:03:44,Standard Class,Consumer,East,Technology,Accessories,110.3,1,0.103,8.79,2025-07,2025,5.0,7.969174977334542
ORD03290,C00303,2025-07-04 09:21:14,2025-07-07 09:21:14,First Class,Corporate,East,Technology,Accessories,580.74,4,0.101,45.94,2025-07,2025,3.0,7.910596824740847
ORD00283,C00848,2025-07-04 14:50:12,2025-07-08 14:50:12,Standard Class,Home Office,East,Office Supplies,Binders,143.17,6,0.088,10.92,2025-07,2025,4.0,7.627296221275408
ORD00858,C00604,2025-07-04 18:32:33,2025-07-07 18:32:33,Standard Class,Corporate,West,Office Supplies,Art,380.2,6,0.072,62.01,2025-07,2025,3.0,16.30983692793267
ORD03361,C00685,2025-07-04 20:07:16,2025-07-08 20:07:16,Second Class,Corporate,South,Technology,Accessories,878.64,8,0.061,126.31,2025-07,2025,4.0,14.37562596740417
ORD00750,C00723,2025-07-04 20:32:21,2025-07-08 20:32:21,Second Class,Corporate,North,Office Supplies,Art,50.58,1,0.087,4.93,2025-07,2025,4.0,9.746935547647292
ORD03301,C00744,2025-07-05 07:52:39,2025-07-07 07:52:39,Second Class,Consumer,North,Furniture,Chairs,630.92,4,0.12,-19.79,2025-07,2025,2.0,-3.136689279147911
ORD02788,C00065,2025-07-05 09:23:04,2025-07-09 09:23:04,Standard Class,Consumer,West,Furniture,Chairs,976.48,4,0.219,-97.46,2025-07,2025,4.0,-9.980747173521218
ORD02453,C00021,2025-07-05 13:03:10,2025-07-07 13:03:10,Second Class,Consumer,West,Office Supplies,Art,125.89,3,0.174,8.96,2025-07,2025,2.0,7.117324648502661
ORD01363,C00496,2025-07-05 22:45:07,2025-07-08 22:45:07,Second Class,Consumer,East,Technology,Phones,1319.38,8,0.139,161.54,2025-07,2025,3.0,12.243629583592291
ORD03315,C00764,2025-07-06 05:54:23,2025-07-11 05:54:23,Standard Class,Consumer,West,Office Supplies,Paper,57.04,4,0.083,5.28,2025-07,2025,5.0,9.256661991584854
ORD02820,C00078,2025-07-06 06:20:39,2025-07-11 06:20:39,Standard Class,Home Office,East,Office Supplies,Binders,23.15,1,0.147,1.68,2025-07,2025,5.0,7.2570194384449245
ORD03083,C00240,2025-07-06 08:29:52,2025-07-08 08:29:52,Same Day,Home Office,North,Office Supplies,Appliances,81.91,5,0.117,1.18,2025-07,2025,2.0,1.440605542668783
ORD01792,C00219,2025-07-06 14:09:40,2025-07-11 14:09:40,Standard Class,Consumer,South,Furniture,Bookcases,403.27,5,0.398,-75.73,2025-07,2025,5.0,-18.778981823592137
ORD01561,C00693,2025-07-06 23:11:16,2025-07-11 23:11:16,Standard Class,Corporate,East,Office Supplies,Paper,198.52,4,0.146,7.01,2025-07,2025,5.0,3.531130364698771
ORD03483,C00181,2025-07-07 06:35:19,2025-07-10 06:35:19,Standard Class,Corporate,South,Furniture,Bookcases,370.77,5,0.182,-25.58,2025-07,2025,3.0,-6.89915581088006
ORD01659,C00904,2025-07-07 09:41:49,2025-07-08 09:41:49,First Class,Corporate,South,Office Supplies,Binders,107.71,2,0.089,10.16,2025-07,2025,1.0,9.432736050505989
ORD03059,C00386,2025-07-07 11:11:46,2025-07-11 11:11:46,Standard Class,Corporate,North,Technology,Phones,736.72,5,0.27,38.32,2025-07,2025,4.0,5.2014333803887505
ORD02972,C00175,2025-07-07 15:33:27,2025-07-11 15:33:27,Second Class,Consumer,North,Furniture,Furnishings,955.87,7,0.063,50.2,2025-07,2025,4.0,5.251760176593052
ORD00412,C00480,2025-07-07 17:15:43,2025-07-09 17:15:43,Second Class,Corporate,West,Furniture,Furnishings,923.68,5,0.292,-181.6,2025-07,2025,2.0,-19.660488480859172
ORD00567,C00517,2025-07-08 07:39:21,2025-07-12 07:39:21,Standard Class,Consumer,North,Technology,Accessories,109.05,1,0.117,13.04,2025-07,2025,4.0,11.957817514901421
ORD03118,C00717,2025-07-08 09:41:03,2025-07-10 09:41:03,Second Class,Consumer,North,Technology,Laptops,397.51,3,0.063,62.46,2025-07,2025,2.0,15.71281225629544
ORD00071,C00007,2025-07-08 12:56:46,2025-07-11 12:56:46,Second Class,Consumer,South,Furniture,Bookcases,928.2,7,0.203,9.48,2025-07,2025,3.0,1.0213316095669036
ORD03545,C00140,2025-07-08 13:01:18,2025-07-10 13:01:18,First Class,Corporate,East,Office Supplies,Appliances,276.1,7,0.029,31.86,2025-07,2025,2.0,11.539297356030422
ORD00387,C00043,2025-07-08 14:17:52,2025-07-12 14:17:52,Standard Class,Home Office,East,Office Supplies,Storage,198.92,3,0.19,5.74,2025-07,2025,4.0,2.885582143575307
ORD00351,C00554,2025-07-08 14:29:32,2025-07-13 14:29:32,Standard Class,Consumer,South,Furniture,Bookcases,738.05,4,0.293,-160.64,2025-07,2025,5.0,-21.76546304450918
ORD00214,C00860,2025-07-08 17:26:17,2025-07-11 17:26:17,Standard Class,Consumer,East,Furniture,Chairs,813.24,6,0.135,27.28,2025-07,2025,3.0,3.3544833013624515
ORD01717,C00039,2025-07-08 18:37:11,2025-07-11 18:37:11,First Class,Home Office,East,Technology,Phones,131.8,1,0.053,15.23,2025-07,2025,3.0,11.555386949924126
ORD00347,C00234,2025-07-08 19:27:44,2025-07-10 19:27:44,First Class,Consumer,South,Office Supplies,Art,87.75,2,0.189,-10.11,2025-07,2025,2.0,-11.52136752136752
ORD00464,C00362,2025-07-08 23:01:06,2025-07-13 23:01:06,Standard Class,Consumer,East,Office Supplies,Binders,232.14,7,0.145,-4.48,2025-07,2025,5.0,-1.9298699060911522
ORD01347,C00247,2025-07-09 02:35:16,2025-07-11 02:35:16,Second Class,Consumer,West,Technology,Accessories,165.04,1,0.183,8.64,2025-07,2025,2.0,5.235094522539991
ORD03474,C00004,2025-07-09 04:45:58,2025-07-12 04:45:58,Standard Class,Consumer,West,Technology,Phones,523.34,3,0.057,110.54,2025-07,2025,3.0,21.122023923262123
ORD02112,C00693,2025-07-09 15:10:03,2025-07-12 15:10:03,First Class,Corporate,East,Office Supplies,Paper,228.51,7,0.07,22.64,2025-07,2025,3.0,9.90766268434642
ORD01642,C00533,2025-07-09 20:17:54,2025-07-14 20:17:54,Standard Class,Corporate,West,Office Supplies,Appliances,203.91,7,0.179,-5.03,2025-07,2025,5.0,-2.466774557402776
ORD02772,C00237,2025-07-10 02:20:22,2025-07-13 02:20:22,Second Class,Corporate,West,Office Supplies,Binders,35.96,3,0.293,-5.01,2025-07,2025,3.0,-13.932146829810902
ORD02434,C00011,2025-07-10 15:33:47,2025-07-12 15:33:47,First Class,Consumer,East,Office Supplies,Appliances,137.92,5,0.14,2.72,2025-07,2025,2.0,1.97215777262181
ORD01614,C00501,2025-07-10 16:34:42,2025-07-11 16:34:42,First Class,Consumer,South,Office Supplies,Storage,39.87,1,0.326,-7.08,2025-07,2025,1.0,-17.75771256583898
ORD03773,C00324,2025-07-10 18:21:24,2025-07-14 18:21:24,Standard Class,Consumer,South,Technology,Accessories,748.23,6,0.251,-35.09,2025-07,2025,4.0,-4.689734439944937
ORD00487,C00862,2025-07-10 22:03:39,2025-07-14 22:03:39,Standard Class,Consumer,North,Office Supplies,Storage,52.94,1,0.221,-0.56,2025-07,2025,4.0,-1.0578012844729885
ORD02890,C00668,2025-07-11 00:05:15,2025-07-14 00:05:15,Second Class,Consumer,East,Furniture,Tables,939.27,4,0.21,-5.24,2025-07,2025,3.0,-0.5578800557880057
ORD03021,C00942,2025-07-11 00:05:53,2025-07-13 00:05:53,First Class,Consumer,South,Technology,Accessories,538.55,6,0.104,45.19,2025-07,2025,2.0,8.39105004177885
ORD01984,C00908,2025-07-11 01:20:03,2025-07-14 01:20:03,Standard Class,Consumer,West,Furniture,Tables,1777.05,8,0.094,130.36,2025-07,2025,3.0,7.335753073914635
ORD02084,C00415,2025-07-11 01:39:41,2025-07-15 01:39:41,Standard Class,Corporate,West,Furniture,Chairs,265.38,1,0.066,18.0,2025-07,2025,4.0,6.782726656115759
ORD00826,C00136,2025-07-11 02:29:03,2025-07-14 02:29:03,Standard Class,Consumer,East,Technology,Phones,157.22,1,0.179,0.93,2025-07,2025,3.0,0.5915277954458721
ORD02688,C00459,2025-07-11 07:55:15,2025-07-14 07:55:15,Standard Class,Home Office,South,Furniture,Bookcases,1280.74,7,0.164,62.48,2025-07,2025,3.0,4.878429657854053
ORD03339,C00924,2025-07-11 14:32:53,2025-07-13 14:32:53,Second Class,Consumer,East,Technology,Laptops,1232.34,7,0.215,12.78,2025-07,2025,2.0,1.0370514630702565
ORD00706,C00176,2025-07-11 15:56:16,2025-07-12 15:56:16,First Class,Consumer,East,Technology,Laptops,700.06,6,0.27,-5.25,2025-07,2025,1.0,-0.7499357197954462
ORD02352,C00094,2025-07-11 17:14:51,2025-07-15 17:14:51,Second Class,Consumer,South,Furniture,Furnishings,1200.39,8,0.307,-193.96,2025-07,2025,4.0,-16.158081956697405
ORD00190,C00565,2025-07-11 21:11:19,2025-07-15 21:11:19,Standard Class,Consumer,East,Office Supplies,Storage,163.12,3,0.073,24.57,2025-07,2025,4.0,15.062530652280529
ORD03830,C00014,2025-07-11 21:18:00,2025-07-15 21:18:00,Standard Class,Home Office,East,Technology,Laptops,532.12,5,0.11,68.39,2025-07,2025,4.0,12.852364128392091
ORD03432,C00156,2025-07-11 23:17:33,2025-07-15 23:17:33,Second Class,Consumer,North,Office Supplies,Binders,169.95,3,0.304,-6.01,2025-07,2025,4.0,-3.5363342159458666
ORD03134,C00672,2025-07-12 04:58:11,2025-07-16 04:58:11,Standard Class,Consumer,North,Office Supplies,Art,430.73,8,0.082,21.19,2025-07,2025,4.0,4.9195551737747545
ORD03644,C00930,2025-07-12 06:32:13,2025-07-15 06:32:13,First Class,Corporate,West,Office Supplies,Binders,158.1,4,0.163,9.17,2025-07,2025,3.0,5.800126502213789
ORD01126,C00713,2025-07-12 06:46:57,2025-07-15 06:46:57,First Class,Consumer,North,Technology,Accessories,353.59,3,0.215,-6.89,2025-07,2025,3.0,-1.9485845187929525
ORD00019,C00156,2025-07-12 07:21:29,2025-07-16 07:21:29,Standard Class,Corporate,South,Office Supplies,Paper,67.25,6,0.076,4.78,2025-07,2025,4.0,7.107806691449814
ORD03400,C00946,2025-07-12 10:46:47,2025-07-16 10:46:47,Second Class,Consumer,West,Office Supplies,Storage,148.93,4,0.107,8.06,2025-07,2025,4.0,5.411938494594777
ORD00434,C00584,2025-07-12 11:13:39,2025-07-17 11:13:39,Standard Class,Consumer,East,Office Supplies,Binders,25.26,1,0.155,-1.32,2025-07,2025,5.0,-5.225653206650831
ORD02262,C00012,2025-07-12 13:22:42,2025-07-14 13:22:42,First Class,Consumer,West,Office Supplies,Appliances,337.9,7,0.094,41.49,2025-07,2025,2.0,12.2787807043504
ORD01025,C00855,2025-07-12 20:28:54,2025-07-17 20:28:54,Standard Class,Consumer,North,Furniture,Chairs,206.04,2,0.159,5.58,2025-07,2025,5.0,2.708211997670355
ORD02419,C00774,2025-07-13 02:26:04,2025-07-17 02:26:04,Standard Class,Home Office,West,Technology,Phones,602.73,5,0.273,-1.76,2025-07,2025,4.0,-0.2920047118942146
ORD02289,C00164,2025-07-13 07:36:57,2025-07-17 07:36:57,Standard Class,Consumer,East,Technology,Accessories,961.96,6,0.182,42.24,2025-07,2025,4.0,4.391034970269033
ORD01416,C00850,2025-07-13 09:17:14,2025-07-17 09:17:14,Standard Class,Corporate,West,Office Supplies,Paper,431.87,7,0.055,47.05,2025-07,2025,4.0,10.89448213582791
ORD02927,C00845,2025-07-13 18:02:28,2025-07-16 18:02:28,Second Class,Consumer,North,Technology,Laptops,295.77,3,0.176,5.87,2025-07,2025,3.0,1.9846502349798831
ORD03668,C00122,2025-07-13 19:39:35,2025-07-15 19:39:35,Second Class,Consumer,North,Furniture,Chairs,1076.87,7,0.095,100.78,2025-07,2025,2.0,9.358604102630775
ORD03702,C00897,2025-07-14 08:41:56,2025-07-18 08:41:56,Second Class,Consumer,North,Office Supplies,Art,90.11,2,0.158,2.17,2025-07,2025,4.0,2.4081677949173232
ORD02670,C00834,2025-07-14 08:50:23,2025-07-17 08:50:23,Second Class,Consumer,West,Technology,Phones,665.91,4,0.084,55.75,2025-07,2025,3.0,8.372002222522564
ORD00131,C00518,2025-07-14 12:37:31,2025-07-16 12:37:31,Second Class,Home Office,North,Technology,Phones,101.17,1,0.09,8.6,2025-07,2025,2.0,8.5005436394188
ORD02665,C00705,2025-07-15 02:21:19,2025-07-18 02:21:19,Standard Class,Home Office,East,Technology,Accessories,879.31,8,0.082,173.41,2025-07,2025,3.0,19.721144988684312
ORD02579,C00513,2025-07-15 02:42:14,2025-07-17 02:42:14,First Class,Consumer,East,Office Supplies,Paper,138.33,7,0.008,29.5,2025-07,2025,2.0,21.32581507988144
ORD01052,C00449,2025-07-15 07:26:23,2025-07-19 07:26:23,Standard Class,Corporate,West,Technology,Phones,1110.47,8,0.041,145.97,2025-07,2025,4.0,13.144884598413284
ORD03127,C00603,2025-07-15 10:33:10,2025-07-18 10:33:10,First Class,Consumer,South,Technology,Laptops,691.17,7,0.097,168.93,2025-07,2025,3.0,24.441164981118973
ORD02455,C00404,2025-07-15 13:07:48,2025-07-18 13:07:48,First Class,Consumer,West,Office Supplies,Binders,236.78,5,0.08,19.59,2025-07,2025,3.0,8.273502829630882
ORD03481,C00554,2025-07-15 16:01:19,2025-07-19 16:01:19,Standard Class,Home Office,East,Furniture,Tables,362.87,3,0.171,-18.21,2025-07,2025,4.0,-5.018326122302754
ORD02509,C00523,2025-07-15 20:35:37,2025-07-19 20:35:37,Second Class,Corporate,South,Furniture,Chairs,869.68,4,0.135,-0.78,2025-07,2025,4.0,-0.08968816116272653
ORD00767,C00464,2025-07-16 03:59:21,2025-07-19 03:59:21,Standard Class,Corporate,West,Technology,Phones,344.57,2,0.112,48.97,2025-07,2025,3.0,14.211916301477205
ORD02744,C00745,2025-07-16 05:40:31,2025-07-21 05:40:31,Standard Class,Consumer,North,Office Supplies,Storage,257.39,4,0.073,19.82,2025-07,2025,5.0,7.700376860017872
ORD01992,C00524,2025-07-16 05:47:00,2025-07-19 05:47:00,Second Class,Home Office,West,Furniture,Chairs,788.92,4,0.22,-57.17,2025-07,2025,3.0,-7.246615626426001
ORD01433,C00677,2025-07-16 06:50:05,2025-07-18 06:50:05,Same Day,Corporate,North,Technology,Phones,276.58,2,0.048,50.76,2025-07,2025,2.0,18.35273700195242
ORD03019,C00378,2025-07-16 07:29:02,2025-07-20 07:29:02,Standard Class,Consumer,West,Office Supplies,Art,112.93,3,0.181,-1.48,2025-07,2025,4.0,-1.3105463561498272
ORD00627,C00740,2025-07-16 11:23:37,2025-07-18 11:23:37,First Class,Corporate,South,Technology,Phones,724.36,5,0.082,-3.81,2025-07,2025,2.0,-0.5259815561323099
ORD02206,C00076,2025-07-16 11:57:06,2025-07-20 11:57:06,Standard Class,Corporate,East,Furniture,Tables,719.65,8,0.324,-147.43,2025-07,2025,4.0,-20.486347530049333
ORD00491,C00557,2025-07-16 12:54:26,2025-07-19 12:54:26,Standard Class,Corporate,East,Technology,Phones,290.53,2,0.105,15.09,2025-07,2025,3.0,5.193955873747978
ORD01081,C00500,2025-07-16 15:56:48,2025-07-19 15:56:48,Second Class,Consumer,East,Furniture,Furnishings,593.2,4,0.168,-80.39,2025-07,2025,3.0,-13.551921780175318
ORD00903,C00430,2025-07-16 17:41:55,2025-07-19 17:41:55,Second Class,Consumer,South,Furniture,Tables,531.71,6,0.283,-57.27,2025-07,2025,3.0,-10.77090895412913
ORD00073,C00545,2025-07-16 19:16:22,2025-07-19 19:16:22,Standard Class,Corporate,South,Office Supplies,Binders,205.45,8,0.15,17.37,2025-07,2025,3.0,8.454611827695304
ORD03156,C00415,2025-07-17 05:35:53,2025-07-22 05:35:53,Standard Class,Consumer,East,Office Supplies,Binders,112.98,2,0.154,7.33,2025-07,2025,5.0,6.487873959992919
ORD02352,C00830,2025-07-17 06:53:24,2025-07-20 06:53:24,Second Class,Corporate,West,Office Supplies,Paper,195.17,6,0.084,11.62,2025-07,2025,3.0,5.9537838807193735
ORD02243,C00210,2025-07-17 10:48:01,2025-07-20 10:48:01,First Class,Corporate,East,Office Supplies,Binders,48.42,1,0.171,1.58,2025-07,2025,3.0,3.2631144155307727
ORD01124,C00042,2025-07-17 10:59:48,2025-07-22 10:59:48,Standard Class,Consumer,North,Technology,Laptops,114.86,1,0.077,20.91,2025-07,2025,5.0,18.20477102559638
ORD03651,C00715,2025-07-17 13:39:28,2025-07-17 13:39:28,Same Day,Home Office,North,Office Supplies,Storage,417.17,8,0.18,-2.05,2025-07,2025,0.0,-0.49140638109164125
